project_id,project_name,action_description,action_status,action_gyr,risk_description,milestone_description,gyr_constraint,gyr_status,previous_gyr_status,gyr_comments,project_created_at
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","manage changes",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","manage changes",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","manage changes",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","manage changes",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","manage changes",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","COMPLETE schedule and plan",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","COMPLETE schedule and plan",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","COMPLETE schedule and plan",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","COMPLETE schedule and plan",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","COMPLETE schedule and plan",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","Planning Complete",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","Planning Complete",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","Planning Complete",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","Planning Complete",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the whole thing is cancelled","Planning Complete",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","develop resource requirements and this had a bad date",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Planning Complete",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Planning Complete",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Planning Complete",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Planning Complete",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Planning Complete",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Completed Delivery",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Completed Delivery",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Completed Delivery",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Completed Delivery",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Completed Delivery",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage risks",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage risks",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage risks",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage risks",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage risks",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage issues with bad date only start",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage issues with bad date only start",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage issues with bad date only start",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage issues with bad date only start",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage issues with bad date only start",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage changes",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage changes",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage changes",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage changes",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","manage changes",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","COMPLETE schedule and plan",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","COMPLETE schedule and plan",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","COMPLETE schedule and plan",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","COMPLETE schedule and plan",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","COMPLETE schedule and plan",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Planning Complete",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Planning Complete",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Planning Complete",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Planning Complete",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"risk that the thing does not work at all","Planning Complete",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","develop resource requirements and this had a bad date",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Planning Complete",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Planning Complete",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Planning Complete",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Planning Complete",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Planning Complete",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Completed Delivery",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Completed Delivery",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Completed Delivery",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Completed Delivery",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Completed Delivery",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage risks",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage risks",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage risks",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage risks",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage risks",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage issues with bad date only start",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage issues with bad date only start",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage issues with bad date only start",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage issues with bad date only start",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage issues with bad date only start",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage changes",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage changes",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage changes",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage changes",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","manage changes",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","COMPLETE schedule and plan",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","COMPLETE schedule and plan",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","COMPLETE schedule and plan",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","COMPLETE schedule and plan",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","COMPLETE schedule and plan",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Planning Complete",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Planning Complete",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Planning Complete",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Planning Complete",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could be over-run with too many tech issues","Planning Complete",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","develop resource requirements and this had a bad date",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Planning Complete",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Planning Complete",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Planning Complete",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Planning Complete",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Planning Complete",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Completed Delivery",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Completed Delivery",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Completed Delivery",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Completed Delivery",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Completed Delivery",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage risks",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage risks",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage risks",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage risks",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage risks",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage issues with bad date only start",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage issues with bad date only start",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage issues with bad date only start",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage issues with bad date only start",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage issues with bad date only start",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage changes",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage changes",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage changes",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage changes",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","manage changes",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","COMPLETE schedule and plan",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","COMPLETE schedule and plan",scope,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","COMPLETE schedule and plan",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","COMPLETE schedule and plan",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","COMPLETE schedule and plan",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Planning Complete",overall,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Planning Complete",scope,green,NULL,NULL,"2023-04-20 17:50:28"
