id,creator_id,project_id,constraint,status,comments,previous_status,created_at,updated_at
1091,22,133,overall,red,Early issues with obtaining permits could move end date,yellow,2024-01-17 04:27:00,2024-01-17 04:27:00
1092,22,133,schedule,red,having delays getting permit,yellow,2024-01-17 04:32:10,2024-01-17 04:32:10
1093,2,126,overall,green,,red,2024-01-23 10:02:40,2024-01-23 10:02:40
1094,2,126,overall,red,Budget issues,green,2024-01-24 07:53:16,2024-01-24 07:53:16
1095,2,132,budget,yellow,Will need to meet to assess next steps,red,2024-01-29 08:51:20,2024-01-29 08:51:20
1108,2,219,overall,green,,,2024-01-30 14:42:44,2024-01-30 14:42:44
1109,2,219,scope,green,,,2024-01-30 14:42:44,2024-01-30 14:42:44
1110,2,219,budget,green,,,2024-01-30 14:42:44,2024-01-30 14:42:44
1111,2,219,schedule,green,,,2024-01-30 14:42:44,2024-01-30 14:42:44
1112,2,220,overall,green,,,2024-01-30 14:45:05,2024-01-30 14:45:05
1113,2,220,scope,green,,,2024-01-30 14:45:05,2024-01-30 14:45:05
1114,2,220,budget,green,,,2024-01-30 14:45:05,2024-01-30 14:45:05
1115,2,220,schedule,green,,,2024-01-30 14:45:05,2024-01-30 14:45:05
1120,2,222,overall,green,,,2024-01-30 14:48:42,2024-01-30 14:48:42
1121,2,222,scope,green,,,2024-01-30 14:48:42,2024-01-30 14:48:42
1122,2,222,budget,green,,,2024-01-30 14:48:42,2024-01-30 14:48:42
1123,2,222,schedule,green,,,2024-01-30 14:48:42,2024-01-30 14:48:42
1124,2,223,overall,green,,,2024-01-30 14:50:22,2024-01-30 14:50:22
1125,2,223,scope,green,,,2024-01-30 14:50:22,2024-01-30 14:50:22
1126,2,223,budget,green,,,2024-01-30 14:50:22,2024-01-30 14:50:22
1127,2,223,schedule,green,,,2024-01-30 14:50:22,2024-01-30 14:50:22
1128,2,224,overall,green,,,2024-01-30 14:52:00,2024-01-30 14:52:00
1129,2,224,scope,green,,,2024-01-30 14:52:00,2024-01-30 14:52:00
1130,2,224,budget,green,,,2024-01-30 14:52:00,2024-01-30 14:52:00
1131,2,224,schedule,green,,,2024-01-30 14:52:00,2024-01-30 14:52:00
1132,2,225,overall,green,,,2024-01-30 14:53:26,2024-01-30 14:53:26
1133,2,225,scope,green,,,2024-01-30 14:53:26,2024-01-30 14:53:26
1134,2,225,budget,green,,,2024-01-30 14:53:26,2024-01-30 14:53:26
1135,2,225,schedule,green,,,2024-01-30 14:53:26,2024-01-30 14:53:26
1136,2,226,overall,green,,,2024-01-30 14:55:09,2024-01-30 14:55:09
1137,2,226,scope,green,,,2024-01-30 14:55:09,2024-01-30 14:55:09
1138,2,226,budget,green,,,2024-01-30 14:55:09,2024-01-30 14:55:09
1139,2,226,schedule,green,,,2024-01-30 14:55:09,2024-01-30 14:55:09
1140,2,227,overall,green,,,2024-01-30 14:56:58,2024-01-30 14:56:58
1141,2,227,scope,green,,,2024-01-30 14:56:58,2024-01-30 14:56:58
1142,2,227,budget,green,,,2024-01-30 14:56:58,2024-01-30 14:56:58
1143,2,227,schedule,green,,,2024-01-30 14:56:58,2024-01-30 14:56:58
1144,2,228,overall,green,,,2024-01-30 15:01:25,2024-01-30 15:01:25
1145,2,228,scope,green,,,2024-01-30 15:01:25,2024-01-30 15:01:25
1146,2,228,budget,green,,,2024-01-30 15:01:25,2024-01-30 15:01:25
1147,2,228,schedule,green,,,2024-01-30 15:01:25,2024-01-30 15:01:25
1148,2,229,overall,green,,,2024-01-30 15:14:44,2024-01-30 15:14:44
1149,2,229,scope,green,,,2024-01-30 15:14:44,2024-01-30 15:14:44
1150,2,229,budget,green,,,2024-01-30 15:14:44,2024-01-30 15:14:44
1151,2,229,schedule,green,,,2024-01-30 15:14:44,2024-01-30 15:14:44
1152,2,230,overall,green,,,2024-01-30 15:19:34,2024-01-30 15:19:34
1153,2,230,scope,green,,,2024-01-30 15:19:34,2024-01-30 15:19:34
1154,2,230,budget,green,,,2024-01-30 15:19:34,2024-01-30 15:19:34
1155,2,230,schedule,green,,,2024-01-30 15:19:34,2024-01-30 15:19:34
1156,2,231,overall,green,,,2024-01-30 15:24:28,2024-01-30 15:24:28
1157,2,231,scope,green,,,2024-01-30 15:24:28,2024-01-30 15:24:28
1158,2,231,budget,green,,,2024-01-30 15:24:28,2024-01-30 15:24:28
1159,2,231,schedule,green,,,2024-01-30 15:24:28,2024-01-30 15:24:28
